epoch,loss_train,loss_test,f1_train,f1_test,duration
1,0.053138127219431334,0.24646281847586593,0.9837770549732964,0.9314946977944438,0:00:08.797146
2,0.04941775000789259,0.32190259328064114,0.9861462474400675,0.9318172654328455,0:00:08.831089
3,0.0474676302494377,0.2859691012875269,0.9862265590491105,0.9320995121164469,0:00:08.834580
4,0.047886506731060575,0.24690599217696593,0.9865076496807613,0.9324624007096488,0:00:08.830311
5,0.04672324909683351,0.2685967860647673,0.9863470264626751,0.9325027216644489,0:00:08.970126
6,0.045781167608900074,0.25264412980866785,0.9863470264626751,0.9320188702068465,0:00:08.899349
7,0.04753419223919375,0.2542891754995993,0.9862265590491105,0.9324624007096488,0:00:08.886406
8,0.045612504619857525,0.2500660316680241,0.9869493635304983,0.9326236845288497,0:00:08.833385
9,0.04613431197781219,0.22675816874107121,0.9869092077259768,0.9318979073424458,0:00:08.831014
10,0.045672347110400836,0.27558943090723975,0.9869092077259768,0.9318172654328455,0:00:08.905785
11,0.0445329944212504,0.2810663221478669,0.9865076496807613,0.9318172654328455,0:00:08.838758
12,0.04374380882114944,0.23875764330787388,0.9872304541621492,0.9315753397040442,0:00:08.851058
13,0.043146509833114376,0.33003145711746135,0.9874713889892784,0.9308495625176403,0:00:08.838340
14,0.043894128714713807,0.2572486570384598,0.987069830944063,0.9320591911616467,0:00:08.843363
15,0.04336162220152567,0.2861182019052987,0.9871902983576276,0.9323414378452481,0:00:08.964414
16,0.04374558255073419,0.2710431851295669,0.9870296751395414,0.9320591911616467,0:00:08.838719
17,0.044073342570303674,0.31405449326732837,0.9879532586435369,0.9324220797548487,0:00:08.851289
18,0.042474435534838095,0.24139454720281384,0.9875918564028431,0.9310914882464417,0:00:08.846658
19,0.04145912942558767,0.2821638133334385,0.9879934144480584,0.9314140558848434,0:00:08.870460
20,0.041310779430391825,0.2796556285798362,0.98803357025258,0.931736623523245,0:00:08.961341
21,0.041034385664833826,0.2759587108594133,0.9879934144480584,0.9315753397040442,0:00:08.892813
22,0.03996463224335283,0.3529192548174947,0.98803357025258,0.9297608967380347,0:00:08.832636
23,0.03960372926204058,0.33789751617819264,0.9887563747339678,0.9302044272408371,0:00:08.870472
24,0.039074923270857195,0.3378446314306634,0.9879934144480584,0.9312930930204427,0:00:08.845477
25,0.038412859969275036,0.3284044317369542,0.9881540376661446,0.9318575863876457,0:00:08.970755
26,0.03894742894134282,0.32954713545952535,0.9886760631249247,0.9321801540260474,0:00:08.832655
27,0.0384505708319038,0.2954210050591676,0.9881540376661446,0.931736623523245,0:00:08.842336
28,0.03677871227679854,0.34601615131816105,0.989439023410834,0.929236724325632,0:00:08.831531
29,0.03784141710188103,0.28178547814769894,0.9889973095610971,0.9304060320148381,0:00:08.860541
30,0.03601716321994505,0.3001339943180824,0.9896398024334417,0.9291157614612314,0:00:09.330945
31,0.036887743376443204,0.37422238662215374,0.9889973095610971,0.9308898834724406,0:00:09.632184
32,0.03547974284281012,0.33386224818845994,0.9898405814560495,0.9314543768396436,0:00:09.564851
33,0.03613506314587254,0.2971388191555099,0.9891177769746616,0.9298818596024354,0:00:09.563461
34,0.034171731637416276,0.3532711727166686,0.9900815162831788,0.9313334139752429,0:00:09.579102
35,0.03424927366373519,0.3852028797775077,0.9895594908243986,0.9303657110600378,0:00:09.772189
36,0.03461795656701835,0.35214352526497034,0.9893587118017909,0.9320591911616467,0:00:09.656499
37,0.03234763852346125,0.3857008509264899,0.9900413604786572,0.9312527720656425,0:00:09.585433
38,0.034858732048769686,0.3652480475712981,0.989439023410834,0.9312930930204427,0:00:09.566921
39,0.032715383512983455,0.39005171437460817,0.9900413604786572,0.9307285996532398,0:00:09.580515
40,0.03410206405158711,0.4269943054198931,0.9902421395012649,0.9319382282972462,0:00:09.699844
41,0.03222968396240552,0.378400660966929,0.9909247881781311,0.9320188702068465,0:00:09.603897
42,0.03217010720233134,0.3523311847834128,0.9897602698470064,0.9287931938228297,0:00:09.613259
43,0.032929105287710224,0.3836934432201864,0.990844476569088,0.9306479577436394,0:00:09.559008
44,0.030472315687671836,0.3538227050201705,0.9909247881781311,0.9299625015120359,0:00:09.556700
45,0.03317575130117901,0.3375872523753462,0.9900012046741357,0.9310511672916415,0:00:09.691268
46,0.031391683465944516,0.3378506464701579,0.9909247881781311,0.9276238861336237,0:00:09.605198
47,0.03104294748126202,0.3979313231716566,0.9913263462233466,0.9297205757832345,0:00:09.670481
48,0.03092430214511482,0.3335748314801599,0.9908846323736096,0.9310108463368413,0:00:09.651756
49,0.029649396657265858,0.4364787512165668,0.9910050997871742,0.9304060320148381,0:00:09.602926
50,0.02904686695722437,0.39206081613259275,0.9916074368549974,0.9309302044272408,0:00:09.751660
51,0.028806367603687173,0.37174637355041995,0.991286190418825,0.9323414378452481,0:00:09.651584
52,0.029040383859217016,0.35220819954430266,0.9915271252459543,0.9301641062860369,0:00:09.657836
53,0.029327369421544625,0.34953082801945784,0.9910050997871742,0.9312930930204427,0:00:09.641930
54,0.029723738413087387,0.3892962256938806,0.9918082158776051,0.9304463529696383,0:00:09.605588
55,0.028303369765829096,0.3895967768735458,0.991286190418825,0.9311318092012418,0:00:09.762916
56,0.02804299946113344,0.45471925484941705,0.9917680600730836,0.9313334139752429,0:00:09.635009
57,0.027680262491063735,0.37511975453856516,0.9920089949002128,0.9308495625176403,0:00:09.651083
58,0.02823451872694903,0.4101854187753918,0.9911657230052604,0.9306076367888392,0:00:08.980491
59,0.027153195524576276,0.4414099541177774,0.9922097739228205,0.9295592919640338,0:00:08.929778
60,0.027423815407091386,0.322933880957562,0.9913665020278681,0.9302850691504375,0:00:09.010145
61,0.026763925402712455,0.35595780891147627,0.9922900855318636,0.9290754405064312,0:00:08.892167
62,0.02690458242643303,0.49643125459804355,0.9915271252459543,0.9312124511108423,0:00:08.859496
63,0.025951044000668017,0.42337752982718746,0.9922097739228205,0.9288738357324301,0:00:08.849174
64,0.025776647776425066,0.3982940932301717,0.9924105529454282,0.9314543768396436,0:00:08.859731
65,0.027046956630239177,0.3793659703828546,0.9918885274866482,0.928269021410427,0:00:08.995633
66,0.025701231768725245,0.40064554716522677,0.9920893065092559,0.9288335147776299,0:00:08.833268
67,0.025478216846047164,0.48157859942230347,0.9918885274866482,0.9298415386476351,0:00:08.824160
68,0.02679958374816577,0.45326700661393,0.9920893065092559,0.9287528728680295,0:00:08.838093
69,0.025579947226546183,0.4275930861793257,0.9924507087499498,0.9293173662352324,0:00:08.862804
70,0.02539340036378205,0.4474843453938767,0.9927317993816006,0.9309705253820411,0:00:08.979717
71,0.02433443847309249,0.4306845227227909,0.9925711761635144,0.9300431434216363,0:00:08.895087
72,0.025451829217216147,0.3593616343984568,0.9922097739228205,0.9304463529696383,0:00:08.849551
73,0.024407395001299723,0.39956457864203493,0.9929727342087299,0.9301237853312366,0:00:08.832504
74,0.023437243565215822,0.46910821974526384,0.9929727342087299,0.9312930930204427,0:00:08.832740
75,0.024598790468443054,0.4103060784180656,0.9928121109906437,0.928470626184428,0:00:08.989476
76,0.02491859786467767,0.48480779275520286,0.9924105529454282,0.9310108463368413,0:00:08.877303
77,0.024469071480749893,0.46290538800305037,0.9928522667951653,0.9293576871900326,0:00:08.884475
78,0.023504610387797466,0.49564748384063534,0.9930932016222945,0.9300834643764364,0:00:08.837683
79,0.02387289756775486,0.4379676455885685,0.9931735132313376,0.9294383290996331,0:00:08.833302
80,0.023379489266428632,0.5022934284526345,0.9928924225996868,0.9287931938228297,0:00:08.948580
81,0.025116477765905313,0.472546501806101,0.9930128900132514,0.9308092415628402,0:00:08.962468
82,0.024502373449477095,0.4576200899296098,0.9927719551861222,0.9313737349300432,0:00:09.041791
83,0.023665793553132662,0.49755738262987953,0.9931333574268161,0.9300834643764364,0:00:09.000201
84,0.020700578042510548,0.5135423544570746,0.9940569409308115,0.9271400346760211,0:00:08.933342
85,0.02293517961701914,0.49150413876982213,0.9934144480584669,0.9308495625176403,0:00:09.062644
86,0.023004349204823672,0.4958249875336365,0.993053045817773,0.9313334139752429,0:00:08.981195
87,0.022395641440883584,0.47061650187232457,0.9932136690358592,0.9300431434216363,0:00:08.970990
88,0.022018015052233327,0.4580919686968514,0.9933341364494238,0.9288738357324301,0:00:09.017642
89,0.022867830742319566,0.46568337507202195,0.9936955386901176,0.9289544776420305,0:00:08.854146
90,0.022963037966881778,0.4873222076725532,0.9938963177127254,0.9308495625176403,0:00:09.077988
91,0.023130763515488224,0.4709851219035089,0.9932538248403807,0.9299625015120359,0:00:08.809107
92,0.021589838936481497,0.5439037611368784,0.9939766293217684,0.9300431434216363,0:00:08.859831
93,0.02209216050428524,0.4647338292454376,0.9936955386901176,0.9264142574896173,0:00:08.878637
94,0.024835102760444608,0.4510981485733968,0.9926514877725575,0.9289947985968308,0:00:08.818378
95,0.02168999606415354,0.5150681278843785,0.9940569409308115,0.9309705253820411,0:00:09.115069
96,0.020466330026850853,0.5127874871061823,0.9944183431715056,0.9281883795008266,0:00:08.904898
97,0.02319160042159625,0.45076804980995455,0.9929727342087299,0.9278254909076247,0:00:08.897817
98,0.020648867657779266,0.5301801391243162,0.9942978757579408,0.9279464537720253,0:00:08.893539
99,0.021413154813322937,0.5362614357215993,0.9939364735172469,0.9293576871900326,0:00:08.755679
100,0.021072039117081928,0.5311288771984534,0.9938963177127254,0.928067416636426,0:00:09.084979
